"","dt","LandAverageTemperature","LandAverageTemperatureUncertainty","LandMaxTemperature","LandMaxTemperatureUncertainty","LandMinTemperature","LandMinTemperatureUncertainty","LandAndOceanAverageTemperature","LandAndOceanAverageTemperatureUncertainty","Country"
"2794","1982-10-01",9.232,0.066,14.845,0.129,3.917,0.139,15.493,0.054,"Global"
"2795","1982-11-01",5.961,0.111,11.314,0.117,0.909,0.184,14.446,0.057,"Global"
"2796","1982-12-01",4.327,0.11,9.637,0.077,-0.705,0.064,14.068,0.058,"Global"
"2797","1983-01-01",3.445,0.115,8.747,0.084,-1.65,0.08,13.979,0.057,"Global"
"2798","1983-02-01",3.814,0.173,9.427,0.088,-1.592,0.085,14.169,0.068,"Global"
"2799","1983-03-01",5.699,0.09,11.503,0.055,0.097,0.091,14.683,0.053,"Global"
"2800","1983-04-01",8.693,0.05,14.45,0.092,3.053,0.134,15.468,0.048,"Global"
"2801","1983-05-01",11.729,0.106,17.477,0.136,6.144,0.187,16.34,0.056,"Global"
"2802","1983-06-01",13.478,0.124,19.217,0.147,7.819,0.17,16.786,0.061,"Global"
"2803","1983-07-01",14.408,0.07,20.139,0.138,8.829,0.115,17.068,0.054,"Global"
"2804","1983-08-01",14.302,0.061,20.105,0.177,8.729,0.1,17.145,0.052,"Global"
"2805","1983-09-01",12.698,0.098,18.412,0.093,7.08,0.16,16.573,0.059,"Global"
"2806","1983-10-01",9.478,0.096,15.097,0.088,4.011,0.155,15.498,0.058,"Global"
"2807","1983-11-01",6.765,0.091,12.334,0.151,1.421,0.134,14.648,0.054,"Global"
"2808","1983-12-01",3.829,0.054,9.25,0.127,-1.312,0.08,13.886,0.05,"Global"
"2809","1984-01-01",2.941,0.081,8.338,0.111,-2.235,0.085,13.701,0.052,"Global"
"2810","1984-02-01",3.093,0.101,8.786,0.136,-2.452,0.169,13.878,0.056,"Global"
"2811","1984-03-01",5.671,0.084,11.541,0.1,-0.078,0.06,14.608,0.056,"Global"
"2812","1984-04-01",8.432,0.163,14.335,0.23,2.608,0.209,15.37,0.068,"Global"
"2813","1984-05-01",11.976,0.061,17.86,0.115,6.211,0.138,16.295,0.052,"Global"
"2814","1984-06-01",13.387,0.191,19.05,0.127,7.662,0.167,16.668,0.073,"Global"
"2815","1984-07-01",14.429,0.137,20.109,0.075,8.958,0.191,16.961,0.063,"Global"
"2816","1984-08-01",13.984,0.085,19.83,0.235,8.33,0.151,16.972,0.054,"Global"
"2817","1984-09-01",12.015,0.074,17.718,0.098,6.5,0.096,16.385,0.053,"Global"
"2818","1984-10-01",9.378,0.082,14.891,0.066,4.015,0.101,15.368,0.054,"Global"
"2819","1984-11-01",5.811,0.106,11.243,0.166,0.602,0.088,14.32,0.055,"Global"
"2820","1984-12-01",3.185,0.066,8.411,0.15,-1.88,0.109,13.604,0.05,"Global"
"2821","1985-01-01",3.01,0.082,8.385,0.122,-2.22,0.063,13.678,0.052,"Global"
"2822","1985-02-01",2.704,0.085,8.322,0.117,-2.853,0.08,13.731,0.051,"Global"
"2823","1985-03-01",5.451,0.06,11.194,0.087,-0.133,0.086,14.526,0.05,"Global"
"2824","1985-04-01",8.633,0.085,14.421,0.085,2.905,0.113,15.356,0.054,"Global"
"2825","1985-05-01",11.426,0.066,17.203,0.117,5.756,0.119,16.136,0.05,"Global"
"2826","1985-06-01",13.569,0.187,19.396,0.24,7.908,0.146,16.713,0.07,"Global"
"2827","1985-07-01",13.973,0.087,19.711,0.113,8.362,0.141,16.906,0.051,"Global"
"2828","1985-08-01",14.059,0.087,19.757,0.113,8.515,0.092,17.013,0.05,"Global"
"2829","1985-09-01",11.98,0.08,17.634,0.138,6.482,0.135,16.357,0.054,"Global"
"2830","1985-10-01",9.338,0.089,14.808,0.048,4.051,0.099,15.476,0.054,"Global"
"2831","1985-11-01",5.968,0.104,11.331,0.102,0.703,0.107,14.388,0.055,"Global"
"2832","1985-12-01",3.785,0.107,9.044,0.154,-1.368,0.084,13.808,0.056,"Global"
"2833","1986-01-01",3.315,0.117,8.818,0.071,-2.011,0.076,13.724,0.057,"Global"
"2834","1986-02-01",3.991,0.113,9.699,0.202,-1.637,0.092,14.084,0.056,"Global"
"2835","1986-03-01",5.755,0.048,11.629,0.077,0.015,0.055,14.608,0.049,"Global"
"2836","1986-04-01",8.871,0.086,14.772,0.206,3.105,0.062,15.452,0.054,"Global"
"2837","1986-05-01",11.581,0.066,17.393,0.108,5.889,0.178,16.163,0.049,"Global"
"2838","1986-06-01",13.439,0.06,19.211,0.191,7.72,0.192,16.696,0.05,"Global"
"2839","1986-07-01",14.293,0.06,19.987,0.1,8.739,0.115,16.991,0.05,"Global"
"2840","1986-08-01",13.972,0.059,19.874,0.099,8.433,0.141,16.938,0.05,"Global"
"2841","1986-09-01",11.817,0.143,17.713,0.106,6.395,0.274,16.285,0.063,"Global"
"2842","1986-10-01",9.299,0.096,14.803,0.148,3.881,0.157,15.455,0.054,"Global"
"2843","1986-11-01",5.919,0.1,11.232,0.063,0.702,0.092,14.407,0.055,"Global"
"2844","1986-12-01",3.751,0.072,9.071,0.075,-1.399,0.105,13.805,0.052,"Global"
"2845","1987-01-01",3.139,0.115,8.701,0.082,-2.344,0.109,13.758,0.058,"Global"
"2846","1987-02-01",4.134,0.091,9.792,0.105,-1.366,0.092,14.161,0.053,"Global"
"2847","1987-03-01",5.245,0.076,11.203,0.074,-0.467,0.084,14.538,0.051,"Global"
"2848","1987-04-01",8.595,0.078,14.69,0.083,2.835,0.22,15.447,0.052,"Global"
"2849","1987-05-01",11.525,0.065,17.315,0.13,5.798,0.136,16.252,0.051,"Global"
"2850","1987-06-01",13.927,0.068,19.661,0.146,8.105,0.126,16.9,0.051,"Global"
"2851","1987-07-01",14.89,0.144,20.667,0.105,9.326,0.196,17.296,0.063,"Global"
"2852","1987-08-01",13.896,0.127,19.632,0.147,8.32,0.227,17.061,0.06,"Global"
"2853","1987-09-01",12.447,0.075,18.226,0.13,6.878,0.218,16.569,0.053,"Global"
"2854","1987-10-01",9.59,0.077,15.136,0.081,4.094,0.089,15.621,0.051,"Global"
"2855","1987-11-01",6.056,0.052,11.518,0.161,0.71,0.131,14.561,0.049,"Global"
"2856","1987-12-01",4.489,0.054,9.857,0.085,-0.712,0.107,14.13,0.048,"Global"
"2857","1988-01-01",3.454,0.07,8.864,0.12,-1.798,0.09,13.978,0.052,"Global"
"2858","1988-02-01",3.422,0.095,9.094,0.093,-2.031,0.075,14.064,0.052,"Global"
"2859","1988-03-01",5.931,0.085,11.817,0.093,0.366,0.137,14.778,0.054,"Global"
"2860","1988-04-01",8.992,0.066,14.978,0.118,3.289,0.087,15.593,0.051,"Global"
"2861","1988-05-01",11.852,0.091,17.676,0.062,6.143,0.2,16.348,0.054,"Global"
"2862","1988-06-01",14.099,0.098,19.974,0.16,8.356,0.085,16.976,0.057,"Global"
"2863","1988-07-01",14.798,0.068,20.466,0.168,9.186,0.125,17.179,0.051,"Global"
"2864","1988-08-01",14.553,0.122,20.124,0.255,8.905,0.157,17.173,0.059,"Global"
"2865","1988-09-01",12.681,0.072,18.424,0.141,7.08,0.079,16.553,0.053,"Global"
"2866","1988-10-01",9.979,0.062,15.719,0.194,4.363,0.151,15.639,0.052,"Global"
"2867","1988-11-01",6.295,0.074,11.837,0.081,0.841,0.074,14.465,0.052,"Global"
"2868","1988-12-01",4.363,0.058,9.707,0.119,-0.852,0.078,13.923,0.052,"Global"
"2869","1989-01-01",2.71,0.108,8.095,0.118,-2.598,0.118,13.566,0.058,"Global"
"2870","1989-02-01",3.627,0.095,9.3,0.067,-1.924,0.088,13.978,0.055,"Global"
"2871","1989-03-01",5.792,0.099,11.628,0.07,0.131,0.17,14.607,0.057,"Global"
"2872","1989-04-01",8.689,0.104,14.541,0.089,2.737,0.147,15.422,0.057,"Global"
"2873","1989-05-01",11.28,0.094,17.105,0.208,5.494,0.13,16.121,0.056,"Global"
"2874","1989-06-01",13.447,0.126,19.25,0.183,7.871,0.13,16.725,0.063,"Global"
"2875","1989-07-01",14.612,0.084,20.361,0.079,8.989,0.102,17.15,0.058,"Global"
"2876","1989-08-01",14.135,0.064,19.987,0.152,8.595,0.145,17.051,0.052,"Global"
"2877","1989-09-01",12.403,0.101,18.198,0.105,6.675,0.15,16.5,0.059,"Global"
"2878","1989-10-01",9.76,0.061,15.473,0.13,4.1,0.212,15.597,0.051,"Global"
"2879","1989-11-01",6.179,0.06,11.718,0.086,0.749,0.062,14.524,0.052,"Global"
"2880","1989-12-01",4.43,0.06,9.802,0.055,-0.807,0.096,14.058,0.053,"Global"
"2881","1990-01-01",3.243,0.09,8.557,0.099,-1.939,0.075,13.891,0.057,"Global"
"2882","1990-02-01",3.643,0.087,9.225,0.111,-1.795,0.07,14.143,0.056,"Global"
"2883","1990-03-01",6.73,0.099,12.658,0.179,1.036,0.094,15.005,0.058,"Global"
"2884","1990-04-01",9.169,0.059,15.058,0.084,3.373,0.125,15.683,0.052,"Global"
"2885","1990-05-01",11.831,0.071,17.642,0.234,6.086,0.237,16.397,0.054,"Global"
"2886","1990-06-01",13.893,0.087,19.786,0.164,8.167,0.129,16.995,0.054,"Global"
"2887","1990-07-01",14.784,0.14,20.401,0.105,9.158,0.085,17.246,0.065,"Global"
"2888","1990-08-01",14.095,0.05,19.956,0.221,8.514,0.162,17.11,0.054,"Global"
"2889","1990-09-01",12.195,0.106,17.993,0.089,6.597,0.209,16.465,0.063,"Global"
"2890","1990-10-01",9.882,0.036,15.72,0.125,4.285,0.125,15.747,0.053,"Global"
"2891","1990-11-01",6.92,0.132,12.561,0.09,1.345,0.072,14.77,0.065,"Global"
"2892","1990-12-01",4.425,0.079,9.935,0.057,-0.922,0.054,14.1,0.056,"Global"
"2893","1991-01-01",3.195,0.066,8.506,0.044,-1.907,0.114,13.859,0.056,"Global"
"2894","1991-02-01",4.044,0.087,9.774,0.074,-1.499,0.098,14.201,0.057,"Global"
"2895","1991-03-01",5.574,0.076,11.411,0.106,-0.129,0.13,14.689,0.056,"Global"
"2896","1991-04-01",9.226,0.04,15.123,0.09,3.414,0.159,15.716,0.055,"Global"
"2897","1991-05-01",11.616,0.062,17.441,0.105,6.009,0.114,16.37,0.054,"Global"
"2898","1991-06-01",14.263,0.074,19.903,0.124,8.509,0.072,17.052,0.057,"Global"
"2899","1991-07-01",14.987,0.055,20.643,0.106,9.273,0.142,17.348,0.053,"Global"
"2900","1991-08-01",14.319,0.057,20.036,0.086,8.61,0.111,17.163,0.055,"Global"
"2901","1991-09-01",12.677,0.053,18.539,0.235,7.004,0.084,16.572,0.056,"Global"
"2902","1991-10-01",9.753,0.064,15.553,0.066,4.122,0.095,15.619,0.055,"Global"
"2903","1991-11-01",6.44,0.07,11.862,0.101,1.121,0.088,14.607,0.055,"Global"
"2904","1991-12-01",4.059,0.041,9.284,0.078,-1.061,0.061,13.98,0.052,"Global"
"2905","1992-01-01",3.579,0.084,8.914,0.1,-1.655,0.093,13.961,0.058,"Global"
"2906","1992-02-01",3.931,0.148,9.491,0.116,-1.595,0.087,14.181,0.067,"Global"
"2907","1992-03-01",5.952,0.069,11.692,0.064,0.253,0.086,14.771,0.056,"Global"
"2908","1992-04-01",8.572,0.061,14.366,0.075,2.785,0.1,15.51,0.055,"Global"
"2909","1992-05-01",11.535,0.073,17.346,0.095,5.796,0.184,16.319,0.059,"Global"
"2910","1992-06-01",13.576,0.066,19.36,0.094,7.818,0.075,16.886,0.058,"Global"
"2911","1992-07-01",14.139,0.081,19.853,0.083,8.421,0.082,17.001,0.057,"Global"
"2912","1992-08-01",13.766,0.084,19.435,0.162,8.131,0.13,16.9,0.057,"Global"
"2913","1992-09-01",11.672,0.049,17.289,0.122,6.132,0.14,16.243,0.053,"Global"
"2914","1992-10-01",9.353,0.047,15.152,0.058,3.676,0.061,15.419,0.054,"Global"
"2915","1992-11-01",5.889,0.083,11.303,0.062,0.463,0.066,14.343,0.056,"Global"
"2916","1992-12-01",4.075,0.155,9.455,0.157,-1.063,0.126,13.902,0.068,"Global"
"2917","1993-01-01",3.301,0.096,8.666,0.065,-1.919,0.076,13.896,0.062,"Global"
"2918","1993-02-01",3.745,0.097,9.42,0.081,-1.744,0.054,14.085,0.06,"Global"
"2919","1993-03-01",5.923,0.094,11.791,0.085,0.141,0.074,14.725,0.061,"Global"
"2920","1993-04-01",8.69,0.046,14.585,0.116,2.823,0.137,15.482,0.055,"Global"
"2921","1993-05-01",11.475,0.056,17.289,0.084,5.674,0.124,16.231,0.056,"Global"
"2922","1993-06-01",13.518,0.075,19.292,0.094,7.767,0.146,16.859,0.058,"Global"
"2923","1993-07-01",14.595,0.11,20.228,0.062,8.947,0.174,17.155,0.062,"Global"
"2924","1993-08-01",13.835,0.065,19.584,0.066,8.228,0.108,16.926,0.058,"Global"
"2925","1993-09-01",11.93,0.102,17.639,0.06,6.287,0.121,16.381,0.062,"Global"
"2926","1993-10-01",9.614,0.064,15.294,0.061,3.987,0.047,15.543,0.058,"Global"
"2927","1993-11-01",5.738,0.09,11.091,0.098,0.363,0.07,14.41,0.059,"Global"
"2928","1993-12-01",4.035,0.081,9.358,0.07,-1.139,0.145,13.904,0.059,"Global"
"2929","1994-01-01",3.024,0.063,8.336,0.107,-2.274,0.099,13.731,0.057,"Global"
"2930","1994-02-01",2.81,0.105,8.594,0.093,-2.768,0.094,13.773,0.062,"Global"
"2931","1994-03-01",5.731,0.071,11.663,0.083,-0.131,0.119,14.713,0.058,"Global"
"2932","1994-04-01",9.018,0.044,14.961,0.16,3.162,0.191,15.584,0.057,"Global"
"2933","1994-05-01",11.684,0.08,17.582,0.106,5.682,0.092,16.348,0.06,"Global"
"2934","1994-06-01",14.144,0.087,19.932,0.099,8.288,0.109,17.021,0.061,"Global"
"2935","1994-07-01",14.658,0.076,20.421,0.111,8.947,0.145,17.183,0.059,"Global"
"2936","1994-08-01",13.977,0.051,19.808,0.087,8.274,0.173,17.036,0.055,"Global"
"2937","1994-09-01",12.516,0.068,18.335,0.123,6.821,0.159,16.498,0.058,"Global"
"2938","1994-10-01",10.002,0.077,15.606,0.093,4.543,0.166,15.743,0.06,"Global"
"2939","1994-11-01",6.788,0.064,12.2,0.091,1.311,0.11,14.754,0.056,"Global"
"2940","1994-12-01",4.113,0.065,9.313,0.158,-1.102,0.064,14.036,0.06,"Global"
"2941","1995-01-01",3.54,0.057,8.895,0.151,-1.769,0.173,13.945,0.06,"Global"
"2942","1995-02-01",4.656,0.083,10.257,0.145,-0.879,0.127,14.388,0.062,"Global"
"2943","1995-03-01",5.956,0.077,11.784,0.165,0.265,0.108,14.783,0.061,"Global"
"2944","1995-04-01",8.972,0.078,14.839,0.122,3.162,0.17,15.587,0.061,"Global"
"2945","1995-05-01",11.57,0.063,17.301,0.121,5.758,0.222,16.279,0.057,"Global"
"2946","1995-06-01",14.164,0.088,20.115,0.186,8.232,0.053,17.008,0.061,"Global"
"2947","1995-07-01",15.116,0.079,20.803,0.185,9.331,0.168,17.375,0.061,"Global"
"2948","1995-08-01",14.636,0.088,20.409,0.083,8.808,0.231,17.297,0.061,"Global"
"2949","1995-09-01",12.565,0.087,18.382,0.068,6.921,0.182,16.58,0.06,"Global"
"2950","1995-10-01",10.106,0.086,15.749,0.13,4.49,0.144,15.748,0.062,"Global"
"2951","1995-11-01",6.761,0.087,12.387,0.104,1.266,0.205,14.713,0.06,"Global"
"2952","1995-12-01",4.123,0.044,9.396,0.131,-1.143,0.113,13.951,0.059,"Global"
"2953","1996-01-01",2.862,0.088,8.351,0.107,-2.512,0.108,13.721,0.059,"Global"
"2954","1996-02-01",4.012,0.118,9.769,0.095,-1.762,0.08,14.207,0.064,"Global"
"2955","1996-03-01",5.524,0.085,11.411,0.157,-0.285,0.145,14.658,0.059,"Global"
"2956","1996-04-01",8.679,0.073,14.471,0.099,2.717,0.13,15.541,0.057,"Global"
"2957","1996-05-01",11.588,0.106,17.437,0.102,5.792,0.123,16.272,0.063,"Global"
"2958","1996-06-01",13.681,0.091,19.405,0.143,7.854,0.106,16.847,0.058,"Global"
"2959","1996-07-01",14.827,0.097,20.65,0.087,9.123,0.129,17.22,0.061,"Global"
"2960","1996-08-01",14.603,0.073,20.416,0.13,8.918,0.126,17.21,0.059,"Global"
"2961","1996-09-01",12.294,0.053,17.974,0.116,6.711,0.17,16.444,0.056,"Global"
"2962","1996-10-01",9.525,0.097,15.191,0.155,3.929,0.089,15.516,0.061,"Global"
"2963","1996-11-01",6.547,0.078,11.952,0.112,1.178,0.083,14.607,0.059,"Global"
"2964","1996-12-01",4.325,0.058,9.82,0.112,-1.089,0.06,14.053,0.058,"Global"
"2965","1997-01-01",3.165,0.083,8.588,0.099,-2.134,0.078,13.818,0.058,"Global"
"2966","1997-02-01",3.766,0.093,9.456,0.067,-1.885,0.086,14.178,0.059,"Global"
"2967","1997-03-01",6.012,0.139,11.808,0.188,0.19,0.095,14.873,0.068,"Global"
"2968","1997-04-01",8.891,0.054,14.817,0.114,2.967,0.115,15.634,0.055,"Global"
"2969","1997-05-01",11.593,0.072,17.378,0.109,5.802,0.149,16.388,0.056,"Global"
"2970","1997-06-01",14.131,0.066,19.913,0.096,8.334,0.135,17.158,0.056,"Global"
"2971","1997-07-01",14.565,0.132,20.26,0.094,8.825,0.089,17.307,0.065,"Global"
"2972","1997-08-01",14.256,0.091,20.13,0.104,8.579,0.122,17.266,0.059,"Global"
"2973","1997-09-01",12.685,0.105,18.555,0.313,6.973,0.162,16.766,0.061,"Global"
"2974","1997-10-01",10.109,0.07,15.682,0.108,4.665,0.145,15.935,0.056,"Global"
"2975","1997-11-01",6.841,0.096,12.195,0.092,1.503,0.086,14.952,0.06,"Global"
"2976","1997-12-01",4.417,0.062,9.634,0.064,-0.737,0.076,14.291,0.057,"Global"
"2977","1998-01-01",3.352,0.076,8.555,0.093,-1.776,0.086,14.063,0.063,"Global"
"2978","1998-02-01",4.826,0.106,10.475,0.11,-0.768,0.077,14.611,0.066,"Global"
"2979","1998-03-01",6.023,0.082,11.888,0.073,0.301,0.102,14.958,0.065,"Global"
"2980","1998-04-01",9.358,0.05,15.255,0.088,3.439,0.194,15.884,0.062,"Global"
"2981","1998-05-01",12.291,0.083,18.182,0.164,6.372,0.105,16.671,0.062,"Global"
"2982","1998-06-01",14.521,0.114,20.404,0.13,8.778,0.072,17.289,0.066,"Global"
"2983","1998-07-01",15.34,0.074,20.972,0.062,9.715,0.17,17.609,0.062,"Global"
"2984","1998-08-01",14.874,0.074,20.505,0.128,9.344,0.217,17.491,0.062,"Global"
"2985","1998-09-01",12.673,0.047,18.336,0.123,7.152,0.177,16.657,0.061,"Global"
"2986","1998-10-01",9.941,0.055,15.506,0.117,4.45,0.116,15.768,0.064,"Global"
"2987","1998-11-01",6.404,0.081,11.872,0.09,1.039,0.082,14.697,0.062,"Global"
"2988","1998-12-01",4.669,0.045,10.083,0.079,-0.656,0.101,14.214,0.061,"Global"
"2989","1999-01-01",3.544,0.07,8.877,0.065,-1.732,0.11,13.933,0.063,"Global"
"2990","1999-02-01",4.694,0.089,10.4,0.063,-0.957,0.099,14.367,0.065,"Global"
"2991","1999-03-01",5.53,0.102,11.4,0.106,-0.274,0.086,14.676,0.069,"Global"
"2992","1999-04-01",8.838,0.064,14.807,0.085,2.931,0.175,15.572,0.064,"Global"
"2993","1999-05-01",11.706,0.045,17.613,0.116,5.824,0.155,16.298,0.061,"Global"
"2994","1999-06-01",14.031,0.072,19.831,0.121,8.205,0.131,16.957,0.062,"Global"
"2995","1999-07-01",14.853,0.101,20.578,0.087,9.24,0.12,17.218,0.064,"Global"
"2996","1999-08-01",14.348,0.089,20.158,0.076,8.696,0.125,17.1,0.063,"Global"
"2997","1999-09-01",12.723,0.056,18.472,0.165,7.109,0.134,16.605,0.059,"Global"
"2998","1999-10-01",9.997,0.095,15.583,0.107,4.491,0.064,15.675,0.063,"Global"
"2999","1999-11-01",6.592,0.083,12.121,0.08,1.107,0.085,14.673,0.063,"Global"
"3000","1999-12-01",4.565,0.085,9.953,0.09,-0.692,0.078,14.13,0.064,"Global"
"3001","2000-01-01",2.95,0.091,8.349,0.103,-2.322,0.072,13.773,0.064,"Global"
"3002","2000-02-01",4.184,0.093,9.863,0.096,-1.371,0.092,14.266,0.065,"Global"
"3003","2000-03-01",6.219,0.12,12.205,0.133,0.376,0.082,14.846,0.069,"Global"
"3004","2000-04-01",9.552,0.075,15.534,0.156,3.68,0.153,15.762,0.062,"Global"
"3005","2000-05-01",11.874,0.064,17.721,0.127,5.997,0.2,16.395,0.061,"Global"
"3006","2000-06-01",14.06,0.1,19.847,0.206,8.243,0.161,17,0.067,"Global"
"3007","2000-07-01",14.848,0.12,20.665,0.107,9.098,0.098,17.242,0.066,"Global"
"3008","2000-08-01",14.519,0.086,20.308,0.095,8.796,0.152,17.243,0.063,"Global"
"3009","2000-09-01",12.547,0.058,18.373,0.115,6.822,0.142,16.613,0.061,"Global"
"3010","2000-10-01",9.486,0.047,15.069,0.134,4,0.097,15.588,0.06,"Global"
"3011","2000-11-01",6.312,0.084,11.67,0.092,0.996,0.064,14.632,0.062,"Global"
"3012","2000-12-01",3.863,0.064,9.182,0.108,-1.333,0.072,13.968,0.062,"Global"
"3013","2001-01-01",3.336,0.077,8.827,0.088,-2.078,0.06,13.936,0.063,"Global"
"3014","2001-02-01",3.72,0.109,9.486,0.059,-1.997,0.091,14.179,0.067,"Global"
"3015","2001-03-01",6.208,0.058,12.131,0.094,0.411,0.117,14.982,0.062,"Global"
"3016","2001-04-01",9.245,0.098,15.174,0.118,3.234,0.155,15.808,0.066,"Global"
"3017","2001-05-01",12.271,0.105,18.185,0.13,6.35,0.107,16.569,0.066,"Global"
"3018","2001-06-01",14.11,0.085,19.962,0.133,8.218,0.134,17.151,0.063,"Global"
"3019","2001-07-01",15.161,0.101,20.923,0.104,9.428,0.149,17.45,0.065,"Global"
"3020","2001-08-01",14.427,0.115,20.332,0.103,8.664,0.178,17.294,0.068,"Global"
"3021","2001-09-01",12.736,0.087,18.581,0.114,7.07,0.17,16.758,0.065,"Global"
"3022","2001-10-01",9.935,0.073,15.578,0.101,4.353,0.109,15.831,0.064,"Global"
"3023","2001-11-01",7.319,0.086,12.89,0.093,1.92,0.082,15.011,0.064,"Global"
"3024","2001-12-01",4.507,0.055,9.841,0.108,-0.685,0.089,14.241,0.062,"Global"
"3025","2002-01-01",4.026,0.065,9.459,0.123,-1.322,0.089,14.258,0.062,"Global"
"3026","2002-02-01",4.704,0.078,10.435,0.104,-0.948,0.058,14.505,0.065,"Global"
"3027","2002-03-01",6.772,0.034,12.775,0.083,0.894,0.113,15.198,0.064,"Global"
"3028","2002-04-01",9.229,0.049,15.146,0.099,3.308,0.152,15.818,0.062,"Global"
"3029","2002-05-01",12.248,0.081,18.157,0.17,6.199,0.197,16.605,0.062,"Global"
"3030","2002-06-01",14.084,0.052,19.912,0.143,8.184,0.151,17.11,0.06,"Global"
"3031","2002-07-01",15.354,0.077,21.199,0.075,9.409,0.096,17.487,0.062,"Global"
"3032","2002-08-01",14.56,0.067,20.444,0.136,8.807,0.136,17.328,0.061,"Global"
"3033","2002-09-01",12.95,0.103,18.785,0.129,7.16,0.083,16.799,0.065,"Global"
"3034","2002-10-01",9.988,0.079,15.599,0.166,4.484,0.15,15.859,0.062,"Global"
"3035","2002-11-01",6.892,0.12,12.48,0.142,1.389,0.136,14.856,0.067,"Global"
"3036","2002-12-01",4.038,0.064,9.357,0.119,-1.189,0.045,14.127,0.063,"Global"
"3037","2003-01-01",3.981,0.07,9.558,0.119,-1.481,0.091,14.207,0.064,"Global"
"3038","2003-02-01",4.085,0.097,9.749,0.088,-1.48,0.111,14.359,0.065,"Global"
"3039","2003-03-01",6.048,0.055,11.972,0.077,0.215,0.127,14.973,0.062,"Global"
"3040","2003-04-01",9.154,0.074,15.033,0.105,3.209,0.122,15.774,0.063,"Global"
"3041","2003-05-01",12.153,0.095,18.118,0.136,6.208,0.162,16.567,0.063,"Global"
"3042","2003-06-01",14.017,0.135,19.77,0.12,8.222,0.146,17.104,0.068,"Global"
"3043","2003-07-01",14.983,0.184,20.757,0.117,9.223,0.154,17.423,0.078,"Global"
"3044","2003-08-01",14.691,0.089,20.48,0.084,8.974,0.119,17.402,0.063,"Global"
"3045","2003-09-01",12.911,0.067,18.692,0.181,7.221,0.18,16.839,0.06,"Global"
"3046","2003-10-01",10.424,0.085,16.115,0.116,4.74,0.094,15.997,0.063,"Global"
"3047","2003-11-01",6.727,0.075,12.203,0.134,1.347,0.117,14.838,0.061,"Global"
"3048","2003-12-01",5.133,0.062,10.545,0.088,-0.179,0.091,14.436,0.062,"Global"
"3049","2004-01-01",3.525,0.062,8.901,0.109,-1.65,0.097,14.097,0.059,"Global"
"3050","2004-02-01",4.499,0.104,10.171,0.085,-1.182,0.075,14.488,0.065,"Global"
"3051","2004-03-01",6.321,0.069,12.275,0.082,0.376,0.093,14.992,0.061,"Global"
"3052","2004-04-01",9.249,0.057,15.132,0.111,3.285,0.133,15.811,0.061,"Global"
"3053","2004-05-01",11.571,0.07,17.296,0.075,5.707,0.144,16.383,0.058,"Global"
"3054","2004-06-01",13.889,0.097,19.66,0.128,8.035,0.155,17.006,0.063,"Global"
"3055","2004-07-01",14.312,0.115,20.087,0.115,8.624,0.133,17.227,0.065,"Global"
"3056","2004-08-01",14.188,0.104,20.011,0.09,8.382,0.083,17.266,0.063,"Global"
"3057","2004-09-01",12.642,0.084,18.451,0.122,6.907,0.108,16.745,0.059,"Global"
"3058","2004-10-01",10.127,0.091,15.843,0.117,4.511,0.092,15.889,0.061,"Global"
"3059","2004-11-01",7.315,0.092,12.796,0.126,1.91,0.082,15.022,0.06,"Global"
"3060","2004-12-01",4.257,0.056,9.593,0.149,-0.932,0.076,14.161,0.06,"Global"
"3061","2005-01-01",3.808,0.064,9.026,0.135,-1.377,0.066,14.159,0.059,"Global"
"3062","2005-02-01",3.92,0.115,9.508,0.093,-1.534,0.051,14.293,0.067,"Global"
"3063","2005-03-01",6.544,0.06,12.316,0.098,0.813,0.074,15.106,0.064,"Global"
"3064","2005-04-01",9.618,0.052,15.551,0.133,3.697,0.164,15.978,0.061,"Global"
"3065","2005-05-01",12.226,0.09,17.995,0.132,6.392,0.166,16.629,0.061,"Global"
"3066","2005-06-01",14.476,0.083,20.104,0.142,8.863,0.14,17.248,0.062,"Global"
"3067","2005-07-01",15.19,0.094,20.88,0.091,9.569,0.156,17.503,0.063,"Global"
"3068","2005-08-01",14.51,0.078,20.25,0.091,8.934,0.153,17.375,0.059,"Global"
"3069","2005-09-01",13.217,0.08,19.11,0.109,7.412,0.148,16.903,0.059,"Global"
"3070","2005-10-01",10.601,0.064,16.235,0.101,5.004,0.089,16.025,0.059,"Global"
"3071","2005-11-01",7.423,0.068,12.944,0.111,1.988,0.073,15.005,0.058,"Global"
"3072","2005-12-01",4.878,0.054,10.279,0.121,-0.395,0.065,14.327,0.058,"Global"
"3073","2006-01-01",3.286,0.064,8.617,0.106,-1.942,0.113,13.99,0.059,"Global"
"3074","2006-02-01",4.43,0.118,10.124,0.185,-1.229,0.09,14.435,0.066,"Global"
"3075","2006-03-01",6.329,0.077,12.239,0.098,0.56,0.097,14.966,0.062,"Global"
"3076","2006-04-01",9.055,0.089,15.004,0.191,3.081,0.166,15.729,0.061,"Global"
"3077","2006-05-01",11.786,0.092,17.65,0.25,5.791,0.206,16.463,0.06,"Global"
"3078","2006-06-01",14.443,0.093,20.317,0.156,8.53,0.131,17.216,0.06,"Global"
"3079","2006-07-01",15.042,0.116,20.905,0.218,9.288,0.132,17.419,0.063,"Global"
